Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Extremely comfortable and durable
",Terry Field,5.0 out of 5 stars,"

  I've been wearing this Croc Classic Clog style since 2007 and continue to enjoy the comfort and durability of this shoe. I've practically lived in these during the 2020 pandemic wearing them exclusively as I worked from home. Easy comfort is the watchword. Easy on, easy off and easy to care for and keep clean. Highly recommended!

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on September 30, 2020"
"
All good 👌😊
",Mariah Krueger,5.0 out of 5 stars,"

  These are the real deal. They are Crocs. We ordered up a half size based on reviews and I'm glad we did. They fit perfect. My daughter loves them! Prime delivery was not available when I ordered, so it felt like it took a long time to get them, over a week. And in 2020, 10 days to receive something is way too long. But overall, very happy with the purchase... Cheaper than Crocs.com 😃

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on May 31, 2020"
"
Good except fits small
",Annie,4.0 out of 5 stars,"

  Good except fits small.  I have other Crocs shoes that are size 7 and they fit way looser.  These fiot more like a 6 I have to push the ankle strap forward on these size 7 Crocs in order to feel more comfortable  They are a bit short.  i like the color its cool looking but I think the Baya Croc clogs are sturdier and better quality and the 7 fits way looser in that style.  The material on this Croc is softer than the Baya so not as sturdy for outdoor walking etc.  in my opinion.

",Size: 7 Women/5 MenColor: Khaki,One person found this helpful,"Reviewed in the United States on June 3, 2018"
"
Why haven’t you bought these yet?
",AH,5.0 out of 5 stars,"

  This is my go to choice for footwear. I’ve worn these to work, to fish, to hike, to kayak, trips to Walmart even playing in the yard with the dog. Honestly if you’re one of those people that question if these are worth the money... odds are you are missing out on a lot of other aspects in life. These are an all around shoe, that will float if lost in the water AND you can wear them in the shower to clean them! I plan on buying some fuzzy ones as well as flats for church.

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on June 17, 2019"
"
Pretty fashionable... for Crocs.
",Edrick,5.0 out of 5 stars,"

  I should have bought two pair for when the first pair wear out.  Unlike most Crocs I wear, people do not look at these disapprovingly.  The style of these has gotten a lot of positive attention and feedback.  More than one person has said, ""Are those your Pink Floyd Crocs?""  LOL!Anyway, although they're just Crocs, the stylishness of these tends to kick things up a notch from just plain 'ol solid colored Crocs.  In other words... I'm almost afraid to say it... they're a little more fashionable than regular Crocs.  Other than the style, they fit and function just like standard Crocs.

",,One person found this helpful,"Reviewed in the United States on July 2, 2017"
"
Great footwwear for Aqua-Aerobics Exercise
",Richard Chamberlain,5.0 out of 5 stars,"

  Crocs dry very quickly because they don't absorb water as many neoprene water shoes do.  This is important to me because I go five times a week to aqua-aerobics exercise programs and I need the shoes to dry before my next session.  I also like the color selection of Crocs.  I was able to get a color to match my bathing suit.

",Size: 10 Women/8 MenColor: Ice Blue,2 people found this helpful,"Reviewed in the United States on November 5, 2018"
"
LOVE, LOVE, LOVE!!
",Lauri S.,5.0 out of 5 stars,"

  These are GREAT. Don't know why I resisted getting crocs for so long... I guess I thought they were ugly, but man, are they ever comfortable!! And I've gotten to the point in my life where comfort trumps style. (That being said, they aren't THAT ugly... Or maybe they've just grown on me!) I had an old pair of slides that I used for quick indoor/outdoor shoes (to take out the trash, etc.), but they developed holes in the soles, and needed to be replaced. These fit the bill perfectly! I can quickly slip them on to go outside, then slide them off in my foyer when I come back inside (especially with the strap swiveled up an out of the way, they function like clogs).They fit as expected (sizes run true).

",Size: 7 Women/5 MenColor: Black,One person found this helpful,"Reviewed in the United States on October 9, 2017"
"
Great Shoes!
",Amazon Customer,5.0 out of 5 stars,"

  I love my crocs. I bought them to have an easy pair of shoes to slip on when going around my dorm building and they are perfect! They are amazing. Just be aware that if you for whatever reason may want the back support in the back and not the front that they may be a little tight. I personally do not wear them that way but when trying them out I figured out they were a little snug on my feet if the back part was in the back and not the front.

",Size: 7 Women/5 MenColor: Garnet,,"Reviewed in the United States on March 11, 2020"
"
Crocs are convenient comfortable
",blasianbroad,5.0 out of 5 stars,"

  I’ve been wanting crocs for years and I am a 10 in women’s. 8.5 in men’s. I don’t play with my feet. The crocs 8/10 that I have tried on always seem like it’s a 9.5.  So  i broke down I went with the 9/11 which is a 9/11. Bc it’s too big for me.8/10 is in accurate but I love crocs. I have a pair of wedges which are cute and crazy comfortable

",Size: 11 Women/9 MenColor: Pepper,,"Reviewed in the United States on July 12, 2020"
"
Comfort and Quality
",Patchouli Patty,5.0 out of 5 stars,"

  True Croc! The first thing I noticed was that the inside sole is textured with soft bumps that massage the bottom of my feet. They are just so comfortable. And this green is true green. I really wanted to get the tie dyed, but when I read the reviews I was afraid it was just painted on. The green is solid, not painted, like John Deere Green...I love em!

",Size: 9 Women/7 MenColor: Deep Green,,"Reviewed in the United States on August 14, 2020"
"
Mom loves these! They are cute and comfy :)
",Jess,5.0 out of 5 stars,"

  Was looking for some comfortable slip on shoes for my mom who is a little older, at first I wasn't sure these would be good for her but she tried mine on and mentioned how she would love to have a pair of these.  She purchased some similar off brand but they were not what she wanted, I ended getting her two pairs and she absolutely loves them.

",Size: 6 Women/4 MenColor: Ballerina Pink,,"Reviewed in the United States on October 19, 2020"
"
Comfy but runs small
",A. Russell,4.0 out of 5 stars,"

  Love Crocs sandals. They're super light weight and fairly durable considering they're just made of foam. They're some of the more comfortable sandals I own, since they have some arch support and whatnot in them. I still couldn't wear them for a whole day, or even several hours at once, but for brief periods, like to run outside or wear at the beach, they're great. I only have 1 complaint, they tend to run about 2 sizes too small. I wear a 9- 9.5 regularly, but had to order a 12 in Crocs so they'd fit comfortably.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on January 11, 2019"
"
Foam footwear for the win!
",CWBaker,5.0 out of 5 stars,"

  They’re dorky, but wow my feet have never been happier! There’s a reason they’re so popular. I’ve been happy with my Crocs for years and glad I no longer do off brands that don’t last nearly as long.I have an indoor pair and outdoor pair and if I’m not wearing shoes, I’m wearing Crocs! They literally help me walk and stand for long periods because in normal shoes, my pinched nerve in my back acts up.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on February 23, 2020"
"
Good for Wearing Plastic
",Amazon Customer,4.0 out of 5 stars,"

  I can't believe the shoes are back ""in style""....my husband and I can't believe we paid close to $40 for our child to wear plastic (Thermoplastic) shoes. That aside, my daughter loves them and wears them everywhere and cleans them nightly and they come clean easily. I like the color for her and she loves it....just can't believe the price for what they are....it's like jelly shoes from the 80's on steroids....and way higher priced than they were for their time period.

",,,"Reviewed in the United States on June 11, 2019"
"
Crocs Forever
",TJL2,5.0 out of 5 stars,"

  I have been wearing Crocs for years. I have several pairs now - different colors for different wardrobes!They are the most comfortable footwear I own. Easy on/off is a plus. I even have pairs lined with ""faux fur"" for winter wear. Easily a 5 star rating!

",Size: 13 Women/11 MenColor: Slate Grey,2 people found this helpful,"Reviewed in the United States on May 6, 2020"
"
Comfy around the house
",Lauren,5.0 out of 5 stars,"

  I can’t believe I waited until I was 28 years old to own a pair of these majestic feet cushions. My slippers kept wearing out so I wanted to treat myself to something slip-on and comfortable. When you have hardwood floors, cold tile, and dog hair everywhere, bare feet is not a good option. These Ice Blue Crocs are the answer to my feet woes and happily squeak around the house in them.

",Size: 9 Women/7 MenColor: Ice Blue,,"Reviewed in the United States on October 5, 2020"
"
Quality you would expect from Crocs!
",Lucas Ouimet,5.0 out of 5 stars,"

  These are exactly what you expect them to be, I use these to mow, take the trash can down, or simply just outside in the yard. They work fantastic for many reasons and one of the main reasons being that they are impossible to stain. They have great airflow and definitely recommend these for the ultimate around the house shoe!

",Size: 16 Women/14 MenColor: Black,,"Reviewed in the United States on September 22, 2020"
"
Great for RA Comfort and Protection
",mama of 3,5.0 out of 5 stars,"

  I bought these for a family member that has RA that primarily affects their feet. They are always looking for a house slipper type shoe that offers support, comfort, and protection, but is gentle on their feet. These shoes fit the bill! They LOVE these and say that their feet feel protected and comfortable. They fit true to size and have been very durable (they don't wear them outside though).

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on March 2, 2020"
"
My sore feet thank these atrocious clown shoes
",Jess,5.0 out of 5 stars,"

  I usually wear a womens 8.5 in regular shoes but after reading reviews sized down to an 8. The 8 fits perfectly without looking too big or clownish. While my co-workers mock my clown shoes, they are the only thing saving my feet from burning after 8 hour shifts of standing and running around. Would recommend to anyone who has to stay on their feet a lot or simply wants comfortable shoes! :) They do feel better if you wear thicker socks. Thinner socks can make the rubber feel uncomfortable against your feet after standing for an hour or two.

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on December 1, 2020"
"
I love these ugly shoes!
",Garlic Powder,5.0 out of 5 stars,"

  I got these simply because they were on sale and I wanted something I could slip on at home and wear around the house.These are super comfortable. Everyone knows that Crocs are comfortable. That’s the whole point of Crocs.Since they’re super ugly, I wouldn’t wear them around town...but I knew they were ugly when I ordered them. They’re perfect for what I need them for. I love these ugly little fellows!

",Size: 10 Women/8 MenColor: Navy,One person found this helpful,"Reviewed in the United States on April 26, 2019"
"
Love them
",Li'Mae Essentials,5.0 out of 5 stars,"

  These are my first real pair of crocs.  Never had the need for them as I don't work in health care.  I do however run my own printing business of which I am on my feet most of the day and with my sicatic nerve issues, I was looking for something comfortable.  These did the job!  I even have arch support which is crazy!  Will be buying another pair soon.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on September 10, 2020"
"
Know Your Size
",Alexis,5.0 out of 5 stars,"

  Update: a week later I definitely just need to wear them for a little while and they are perfect definitely the best pair for the priceThese are my first pair of crocs so I was not sure what to expect as far as sizes for. I have been told that they run smaller or true to size, so I just went with my normal size which is US Women 8. They are a bit small length wise maybe I just need to break them in or I possibly just have too fat of a foot. Bright side they are comfy and true in color

",Size: 8 Women/6 MenColor: Melon,,"Reviewed in the United States on March 27, 2020"
"
Best Gardening shoes ever
",Dana O,5.0 out of 5 stars,"

  Let's be honest, these things are hideous, even though they are the cutest shade of pink ever. I only wear them when gardening (in the Texas heat). They are easy to slip on, clean, and are sturdy enough to go trekking around in the grass. Very supportive, and have had zero complaints so far. I hose them off at the end of my gardening sessions and store them in the garage.

",Size: 7 Women/5 MenColor: Blossom,,"Reviewed in the United States on August 20, 2020"
"
YOU CAN FEEL IT IN YOUR SOLE!
",Diana Banana,5.0 out of 5 stars,"

  The Croslite Polymer rubber-like material is extremely soothing to your feet. I use these as slippers indoors. They keep your feet cool in the summer and warm in the winter. As soon as I walk in the door, I step into these. These shoes RELAX your feet big time! You can wear the strap in the front or the back. I wear it in the back to secure my heel. You can also use them at the beach to protect your feet from glass, rocks, & sea weed. These Crocs are the first item I put in my suitcase no matter where I'm going. You can throw them in the washing machine and they quickly air dry. You can also hose them off. They are my 2nd feet! I wear them all the time I am inside my house (except when I'm sleeping) because they feel so comfortable. These Crocs last for years! The value greatly exceeds the price and you will save hundreds of dollars on slippers if you use them in their place. I highly recommend them!

",Size: 9 Women/7 MenColor: Tangerine,,"Reviewed in the United States on February 24, 2020"
"
So comfy
",Samson,4.0 out of 5 stars,"

  I LOVE my crocs! It’s been hard to wear other shoes lately haha I find myself just wanting to throw these on every time I leave the house! I’ve had these for a couple months now and they have held up great for me! I saw a lot of reviews say the quality isn’t as great as it once was but I was satisfied with the product I received! Just ordered a pair in a different color!

",Size: 8 Women/6 MenColor: Army Green,,"Reviewed in the United States on April 23, 2020"
"
Cute and super comfy
",Jessica Horton,4.0 out of 5 stars,"

  For me these fit great and are super comfortable. I have very wide feet. I wear an 8.5 4E and have so much trouble finding shoes that fit but these are just right let alone that come in so many cute colors. I have moderate arch and these provide great support. I have worn them walking and on bike rides and my feet have been very happy.

",Size: 9 Women/7 MenColor: Army Green,,"Reviewed in the United States on August 6, 2020"
"
Comfortable and protects my feet from our killer attack kitten.
",Julie Chamberlain,5.0 out of 5 stars,"

  Bought these to protect my feet from the killer attack kitten we recently adopted. I forgot how comfortable Crocs are and I’ve been enjoying wearing them around the house. I do have a medical issue that causes my feet to swell so these shoes do accommodate for the swelling. I love the color and have been enjoying rockin the Crocs again!

",Size: 13 Women/11 MenColor: Neo Mint,,"Reviewed in the United States on July 25, 2020"
"
Good quality!  Good Price!
",FitnessGal,5.0 out of 5 stars,"

  My daughter plays high school softball and these are the go to shoes for after and before games. They do not come in half sizes as my daughter wears size 7 1/2 shoes, but just order up and it will fit. These are well made and durable to sports. Great price too!

",Size: 8 Women/6 MenColor: White,One person found this helpful,"Reviewed in the United States on December 26, 2019"
"
CROCS !!! Is the hype true ?!?!
",KING OF NEW YORK HACKS,5.0 out of 5 stars,"

  Fits well, first time Crocs owner so will try to do an update in a month or so after they are broken in. After reading the reviews I was hoping for American made but got ""Made in Vietnam"". Other sites said that's a good thing, we shall see. So far they fit perfect, a little room for the big toe and both my feet are surprisingly comfortable being they just came out of the bag. Feels like a slipper and the motion of my feet react just like they do with slides, however when I pull the Crocs strap back, both feet are snug and grip the ground firmly much more than I anticipated. Will test on wet floors, beach, hot tar, and concrete. Any other tests anyone wants done let me know and maybe I'll experiment with them. I'll do an update review in a month or sooner if they wind up being my summer go to shoe. Giving 5 starts because so far everything promised was given from quick delivery to a proper fit. Will change if things don't work out, but for now Crocs is living up to the hype.

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in the United States on July 19, 2019"
"
My feet thank whoever designed Crocs!
",Amazon Customer,5.0 out of 5 stars,"

  I have wide feet that spread out at the toe.  Therefore, Croc's roomy toe area is just perfect for me.  They are VERY comfortable and I would recommend them to anyone.  If you get a pair you'll be doing yourself a favor.

",Size: 11 Women/9 MenColor: Slate Grey,One person found this helpful,"Reviewed in the United States on April 21, 2020"
"
All I wear now. If you think they're ugly, give them a chance!
",Lauren M,5.0 out of 5 stars,"

  Thoroughly impressed with these. I didn't have a strong opinion of these before I purchased (most people think ugly). I was looking for something to wear anywhere and everywhere, which these are fantastic for. They stay on my feet and don't flop around, slide on easily, lightweight, comfortable, breathable, easy to clean, the list goes on and on! Also worth mentioning, I suffer from Lupus and wake up in the morning stiff as a board. These make my mornings so much easier not having to bend down and fuss with putting shoes/slippers on. As far as the aesthetics of these, doesn't bother me at all! The benefits far outweigh the appearance of these so just give them a chance.

",Size: 9 Women/7 MenColor: Blossom,,"Reviewed in the United States on May 28, 2020"
"
Approved!
",Monica Garcia,5.0 out of 5 stars,"

  I used to have the Baya Clogs and those were definitely more wide and sort of more comfortable for lounging around. These regular clogs are great if you’re gonna do some walking. They are more slim so if you have a more narrow foot get these but if you have a more wider foot I would say get the Baya clog. Overall great quality :) just don’t leave them out in the sun because they WILL shrink, learned my lesson haha.

",Size: 9 Women/7 MenColor: Melon,,"Reviewed in the United States on May 15, 2020"
"
Ugly shoe that I had sworn not to wear but bought and now wear anyway!
",Maria A.,5.0 out of 5 stars,"

  Our adult son showed my husband his Crocs and then he tried them on.  My husband then bought them and loves them.  Then I had to go outside to get the mail and I didn't want to go back into my closet so I wore my husband's Crocs out to the mail box.  Oh my gosh, they were comfy for these flat feet, so now I own 2 pair.  This one and the winter ones that have fuzzy material inside them.  I wear them with socks on so that the soles don't smell and will keep longer.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on November 7, 2020"
"
These are awesome!
",Amazon Customer,5.0 out of 5 stars,"

  These are a must-have for me.  After my husband threw my old ones in the dryer ( I wash them with the rags), they shrunk too much to be able to wear them.  I had to order another pair right away as I love these for slippers after being on ladders all day.  The cushioning is just glorious and makes my feet feel so much better.

",Size: 9 Women/7 MenColor: Ballerina Pink,One person found this helpful,"Reviewed in the United States on September 10, 2019"
"
Better Than Expected
",Donald Gillette,5.0 out of 5 stars,"

  I was hesitant to buy these for a couple of reasons.  First, they're...you know--rubber? Plastic? Something like that...  Second, they're...you know--not masculine? Kind of sissified? Finally, the picture makes them look flimsy. So okay. Yes--they are some kind of man-made rubber/plastic/neoprene/something, but that makes them waterproof meaning you can leave them out on the deck after you've been working in the yard and you don't have to worry about them getting soggy and ruined. No--they're not the most masculine shoes I've ever seen, so you have to be pretty confident in your manhood if you wear them out on the town but I got them for yard work which is a fairly macho enterprise. And no, they're not as flimsy as the pictures look. I don't know how long that heel-strap thing will last, but I don't use it half the time anyway and for some reason, your feet don't slip out of the shoes without it, so if it does break--Super Glue and duct tape. THEN they'll look masculine!

",Size: 13 Women/11 MenColor: Chocolate,3 people found this helpful,"Reviewed in the United States on June 21, 2013"
"
Great Product
",Kela b,5.0 out of 5 stars,"

  Great fit and so comfortable! I was having a problem with pain in my heel and these shoes was the perfect remedy. I will be ordering more in several different colors.

",Size: 8 Women/6 MenColor: White,One person found this helpful,"Reviewed in the United States on December 9, 2020"
"
Very comfortable.
",Barb,5.0 out of 5 stars,"

  I bought the USA women's size 8. Normally I wear an 8 1/2 shoe. This clog fits snug but not too tight. I like that the back strap can be worn over your heel or flipped up to the front out of the way. This does have little knobby things inside but I wear low ankle socks with mine so I don't feel them. The soles are very cushiony and have good tread so I don't slip on uneven ground. Very pleased.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on December 16, 2019"
"
Like a Foot Massage Every Time I wear Them
",DJW,5.0 out of 5 stars,"

  I purchased these to wear around the house because I have been having lot's of heel pain and can't walk barefoot anymore.  These shoes are a life saver.  I never owned Crocs before.  My son purchased a pair with the fussy liners and he really liked them.  I didn't want the extra warmth so I purchased these.  I am so impressed.  And I can go outside in them if I want.  Part of the reason for my headline about ""foot massage"", is the soles have small ridges of dots that actually massage my foot.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on January 29, 2019"
"
Got flat feet??? WEAR CROCS!!!!!!!!
",Cynthia Dodson,5.0 out of 5 stars,"

  I love my classic crocs, I have VERY flat feet and am troubled by foot pain, these shoes are the ONLY kind I have been able to wear for a long time now.  I have at least 10 pair of them in several different colors, they may not have always been the most “Fashionable” shoes to wear but I’m still able to keep going because of them!

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on October 9, 2020"
"
Don’t tell the homies I Croc.
",Phil Bergren,5.0 out of 5 stars,"

  Well well well... look who’s reviewing a purchase of Crocs. I’ve been a lifelong hater of crocs, it’s true. But as I’ve gotten older I’ve seen the time and place for them (newsflash it’s not everywhere). Power washing patio: yup. Walking out to the garage/yard to do some stuff: yup. Basement: uh-huh. Welding/grinding: negatory. Leaving the house to go into public: still a big nope... for now.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on May 26, 2020"
"
Make sure you look at the color!
",Jennifer,5.0 out of 5 stars,"

  Great crocs. Just not the yellow I was expecting. I ordered the citrus yellow thinking it was the lemon yellow but it was my own fault so I’m still giving a 5 star because they look fantastic . Anyways, easy fix - sold them to my sister LOL

",Size: 6 Women/4 MenColor: Citrus,One person found this helpful,"Reviewed in the United States on April 4, 2020"
"
Love them
",Mo'  C. J.,5.0 out of 5 stars,"

  Brought this my daughter, she love crocs wear them all year no matter how cold, or hot it is outside. So they must be very comfortable.  She was missing a few colors so we got the colors she didn't have, and she love them. Great prices as well, she wear them enough so for that price I get as many as I can .

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in the United States on October 14, 2020"
"
The website is nice and there are all kinds of options
",James Lande,5.0 out of 5 stars,"

  I used to have heel pain --  plantar fascia.  I stretched a couple times a day and that mostly kept the pain at bay.  Then a friend suggested crocs.  Pain gone.  It has been 10 years since I have worn anything else -- or stretched.  I used to these shoes direct from Crocs.  The website is nice and there are all kinds of options.  Almost all of the styles that I tried were narrower.  My 'real shoe' size is 11 EEE.  Crocs Mens 12 work in this style.  If they feel a little tight at first, keep wearing them.  They stretch and, like fine leather shoes, mold to the feet.  Amazon Prime means free shipping, so I can buy one pair at a time without paying shipping and for the same price as the Crocs website or the local box store.And if you take a worn out pair and slice them up, they make fine sanding blocks.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on May 4, 2016"
"
Why are they so comfortable?
",Pupnasty,5.0 out of 5 stars,"

  You know you've gone full adult when crocs are super comfortable and you wear them around the house.  Normal cruise mode is great, I haven't flipped the ankle strap back yet for sport mode but I'm sure it works flawless. 100/10, would croc again.

",Size: 14 Women/12 MenColor: Lime Punch,One person found this helpful,"Reviewed in the United States on October 7, 2020"
"
The perfect gardening shoes for plantar fasciitis inserts
",Andrea Kalli,5.0 out of 5 stars,"

  These are exactly what I needed them to be. Comfortable,  waterproof, easy on/off shoes for me to wear when doing yard work. If they were a half size larger I would say they're perfection. Other than that, these are wonderful.  I need to always wear shoes or inserts for plantar fasciitis,  and the heel bed in these shoes is deep enough for me to slip some right in and they stay in place. I've now tossed out my old tennis shoes I was wearing for garden work.

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in the United States on May 14, 2019"
"
Like that they haven’t changed a thing in the design
",H A Theodora,5.0 out of 5 stars,"

  Bought this pair to replace the ones my dad has had for 8 years and they are exactly the same as far as fit, design and comfort. He has wide feet and this style fits him perfectly. I’m glad to see that this design has stayed the same over the years. I tried his on and didn’t realize how much better these (comfort and tread) were vs my slippers for around the house. Needless to say, I’ll be purchasing my own.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on January 20, 2020"
"
Great for support when quarantined!
",Northeastern Girl,5.0 out of 5 stars,"

  After a month of mandatory COVID work from home my lower back would kill at the end of the day from not wearing shoes all day. I hate wearing shoes when I’m home but needed support for my back. These did the trick. They are loose so you don’t feel like you have shoes on but give my lower back the support it needs. Got a fun color cus heck I’m in quarantine. Why not?!

",Size: 9 Women/7 MenColor: Melon,One person found this helpful,"Reviewed in the United States on April 15, 2020"
"
Crocs is the best. Period
",D,5.0 out of 5 stars,"

  I have purchased Crocs for a long time.I have 4 pairs at home.These are great slippers and this one is as good as anything I have had in the past.The quality of Crocs slippers is amazing. These really help you if you have a habbit of hitting your toes in walls, doors and bed bottoms.Crocs is the best. Period

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on June 28, 2020"
"
Good traction
",Amzoony,4.0 out of 5 stars,"

  They provide reasonable support and are slip proof.  The size 7 I usually wear is slightly snug with these; I would be happier with a 7.5 if they had half sizes.  The holes are nice because they let your feet breath.  I wear socks with them because the inside feels slightly prickly (little nubs).  (Note:  I edited my review and gave it a higher rating after a few days because they are very different and take some getting used to.  For standing and doing chores, they are pretty comfortable).

",Size: 7 Women/5 MenColor: Khaki,,"Reviewed in the United States on January 7, 2019"
"
Just what my daughter wanted !
",Mr. Freitag,4.0 out of 5 stars,"

  My daughters volleyball team wanted matching crocs for the upcoming season. She wears a size 9.5 so we originally ordered a 10, but after trying them on we sent them back and went with the 9 which fit much better. She is very happy with them.

",Size: 9 Women/7 MenColor: White,One person found this helpful,"Reviewed in the United States on January 24, 2020"
"
Crocs Exceeded My Expectations
",Nicolette Ras,5.0 out of 5 stars,"

  I was the type of person that believed Crocs were very uncomfortable, so I never bought a pair of Crocs. However, a friend of mine owns about 7 pairs of Crocs and swears they are the most comfortable pairs of shoes. I tried on one of hers, and they were extremely comfortable, so I bought a pair of my own. I am very impressed with the price, comfort, and ease of these shoes. They are perfect for slipping on and going, and if they get dirty from being outside, they wipe clean very easily.

",Size: 8 Women/6 MenColor: White,One person found this helpful,"Reviewed in the United States on September 17, 2020"
"
Comfortable and easy to wear.
",Katie Davis,5.0 out of 5 stars,"

  I made fun of my daughters white crocs SO MUCH until I put hers on jokingly and was like WHOA WAYAMINUTE. They are so comfortable. I bought mine in black so that I can wear them at work. Only one of my coworkers has made fun of me so I'd say its a WIN WIN! I am a total old lady tho and I keep the backs on mine. My daughter calls that ""sport mode"". Keep your crocs in sport mode for easier wear.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on November 14, 2019"
"
Comfy!
",Colette Imbeau,4.0 out of 5 stars,"

  I really like these for my yard work. They have good support and are comfortable to wear for the day. I did go for a 3 mile walk in them and it gave me little blisters on the top of my foot as crocs are not designed to be form fitting and so they rubbed a bit...so I would just wear socks with them if I plan on walking a long time in them. I really like them regardless.

",Size: 7 Women/5 MenColor: Chocolate,,"Reviewed in the United States on June 18, 2020"
"
Bigfoot likes um!
",Steven White,5.0 out of 5 stars,"

  Well... I never had a pair of Crocs before. Somebody told me they used to be softer. I like the Crocs a lot. They are a tad wide but I expected that. They are my new go to shoes this Summer. I have a size 15 foot. I was just amazed that I could get them in a size-15 for $30. I bought my daughter a pair and they were $10 more for the same basic style. .. Go figure? Glad I got them. They will be a great Summer/house shoes for me. Flip flops are not made for guys with a size 15 foot. These crocs have got to be the next best thing to flip flops..... maybe better.

",Size: 17 Women/15 MenColor: Navy,,"Reviewed in the United States on June 1, 2018"
"
So comfy!!!
",Joy and David,5.0 out of 5 stars,"

  These are the most comfortable ugly shoes I've ever had! I have high arches and find it so hard to find a comfortable shoe with enough support. These I can wear all day long and I don't feel like I need to put more comfortable shoes on. I love them! Ment to get the black but accidentally ordered navy blue. That's ok, should go good with my hean shorts.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on April 11, 2020"
"
Ugly, but comfy
",Lindsey ,5.0 out of 5 stars,"

  For the longest time, ever since they came out really, I thought Crocs were the ugliest shoes. I couldn't see why anybody wore them. However, my boyfriend owns a pair, and I had to wear them a few times (granted his feet are quite bigger than mine). They. Are. Comfortable. As. Heck. It took a while, but I finally decided that I needed to buy a pair of my own. My feet hurt all the time, especially my heels because that's where I put all of my weight when standing. Let me tell you: I can walk around for hours wearing these shoes, and I don't feel any discomfort. Even after a 9-hour shift of standing and walking around at work, I can put these on, and my feet already feel better. Do yourself a favor and buy yourself a pair. I wear 8 1/2, so I dropped down a half size as recommended, and they fit perfectly.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on June 15, 2018"
"
I LOVE Crocs 💛💛
",LeQuis,5.0 out of 5 stars,"

  At first I had an issue with actually getting my item which worried me a little bit because it was supposed to be here and then it wasn’t but they ended up sending me another pair so that was wonderful. I love crocs I have a few different colors and pairs of them already, they are very comfortable true to size with them and color. I think they are great for multiple reasons and purposes. Definitely buy some.

",Size: 7 Women/5 MenColor: Pepper,One person found this helpful,"Reviewed in the United States on June 19, 2020"
"
Good versatile shoe around the house
",Wisgirl,5.0 out of 5 stars,"

  I'm using these for my indoor slippers and they are great!  Supportive, comfortable, breathable and not slippery on our kitchen floor.  They are easy to clean and the little grips on the inside are not bothersome at all.  The fit was true to size. When a product like checks all the boxes I consider it a great value!  Love the color as well!

",Size: 8 Women/6 MenColor: Blossom,,"Reviewed in the United States on August 30, 2020"
"
Keep wearing it to loosen over time
",A1ru1k0n9,5.0 out of 5 stars,"

  I love these clogs!!! I still have my old pair since 2004! I bought a new pair just in case my old pair might fail.I was reading some of the reviews here stating that the clog is a tight fit. It's only tight because it hasn't been worn and it's brand new. Once you keep wearing it, it'll loosen over time.

",Size: 7 Women/5 MenColor: Slate Grey,,"Reviewed in the United States on September 1, 2020"
"
My Third Pair!
",LovelyDesa,5.0 out of 5 stars,"

  I wear a size 9 1/2 in women’s ordered a 10 in the Navy and they are perfect. These are my third pair along with the Croc sandals. All of my crocs says they were made in Vietnam if that helps anyone.  I have flat feet (fallen arch) and scoliosis (curvy spine), Crocs help with my back and hip pain. I got Prime so they were delivered the next day.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on July 18, 2020"
"
Great!
",SelHer,5.0 out of 5 stars,"

  Got it for a friend of mine. She loves the color and the fit was all right. She did tell me that sometimes her toes would occasionally touch/hit the toe part of the crocs, but if she goes to a size higher, it would be too big for her. She doesn't mind it too much though! The price is good for the fact that crocs are $50+.

",Size: 10 Women/8 MenColor: Black,One person found this helpful,"Reviewed in the United States on September 11, 2020"
"
Great prouduct
",Cheryl,5.0 out of 5 stars,"

  Pros-  Good in the water. really comfortable, no pain in your foot, you can decorate themCons- A little roomy, I personally don't think its a problem but some people don't like that. it sticks to your feet if they get sweatyIn conclusion, great water shoes for the beach or good shoes for chilling around at home. 100% recommend for anyone looking for a multifunctional pair of shoes that they can decorate

",,,"Reviewed in the United States on June 18, 2020"
