Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Loveeee!
",Katie,5.0 out of 5 stars,"

  Super cute and comfy, honestly I swear by crocs now even though I always use to despise them Byt ever since I got my first pair I love them so much I want them all 🙌

",Size: 10 Women/8 MenColor: Lavender,,"Reviewed in the United States on July 17, 2020"
"
Multi purpose, super light and great traction.
",Honest Customer,5.0 out of 5 stars,"

  Excellent, multipurpose and can be used for hiking and wet conditions as well as around town.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on April 2, 2020"
"
Perfect shoes
",AngelaCP,5.0 out of 5 stars,"

  Wait times to order the shoes from crocs was weeks! Amazon took days! They are perfect!

",Size: 10 Women/8 MenColor: Melon,,"Reviewed in the United States on May 13, 2020"
"
It you ain’t Croc’ing it, you ain’t rocking it
",S Hill,5.0 out of 5 stars,"

  Comfy, casual slip ins perfect for working around the house or walking the dog.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on June 26, 2020"
"
Excellent for gardening!!!
",BSS,5.0 out of 5 stars,"

  My favorite all time shoe. I go through a pair a year. Most comfortable shoe and excellent for gardening!!!

",Size: 8 Women/6 MenColor: Chocolate,,"Reviewed in the United States on May 25, 2020"
"
A fitting gift.
",TaffyG,5.0 out of 5 stars,"

  They were a gift for my brother, and he said they fitted him just right.

",Size: 15 Women/13 MenColor: Navy,,"Reviewed in the United States on June 29, 2020"
"
Perfect size
",Myah❤️,5.0 out of 5 stars,"

  Sorry they are a little dirty in the picture but crocs are always true to there size for me this was a good purchase no problems❤️👍

",Size: 7 Women/5 MenColor: Melon,,"Reviewed in the United States on September 3, 2020"
"
I love my crocs
",Era of ERA,5.0 out of 5 stars,"

  I love my crocs!! I wear them in the yard, around the house and even bring them backpacking for water/camp shoes! They are great because you can wear socks with them. Great quality, hold up well. Love the versatile strap- they can be slip ons or more secure. Yeah, I've even worn them gambling. Wut up.

",Size: 9 Women/7 MenColor: Khaki,,"Reviewed in the United States on October 14, 2017"
"
Size 10 US fits my 10 1/2 feet just fine
",Watch Monkey,5.0 out of 5 stars,"

  fit like flip flops with the ankle strap in for forward position and they stay on solidly when the ankle strap is in the rear position, comfortable, light, breathe a lot better than the full clog models.

",Size: 12 Women/10 MenColor: Tangerine,,"Reviewed in the United States on November 28, 2018"
"
They're light but still feel secure,
",Linda J. Sandahl,5.0 out of 5 stars,"

  These clogs are absolutely fantastic!  I only wish I tried them sooner. They're light as a feather; it feels like I'm wearing nothing at all except for the foot support. I have really worn them almost everyday.

",Size: 9 Women/7 MenColor: Garnet,,"Reviewed in the United States on December 11, 2018"
"
Classic Crocs
",Duke Dog,5.0 out of 5 stars,"

  I always like to have a fresh pair of these ready to wear when my current pair are reaching end of life. these are a must have for me during the summer months. Fit great and feel comfortable right out of the box.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on December 7, 2018"
"
Great
",Jordan,5.0 out of 5 stars,"

  I bought them for my girlfriend and she absolutely loves them

",Size: 7 Women/5 MenColor: Lemon,,"Reviewed in the United States on October 29, 2020"
"
Love Them !!!
",Sondra,5.0 out of 5 stars,"

  Love them! The color is so pretty and they are comfy

",Size: 10 Women/8 MenColor: Neo Mint,,"Reviewed in the United States on December 20, 2020"
"
work well
",Walter106,5.0 out of 5 stars,"

  as described. Wear them when i work around water. Nice

",Size: 16 Women/14 MenColor: Black,One person found this helpful,"Reviewed in the United States on September 11, 2020"
"
Phew--Perfect fit!
",JewelRuby,5.0 out of 5 stars,"

  A while back, my mom had found crocs at a local store that fit perfectly, but she wanted some more colors of them.  This style seemed to match what she had, and fit so well, and this works perfectly-- she has problems with swelling in her feet, but wearing these crocs instead of other shoes, she doesn't have the problems.  She doesn't feel like she has to jam her foot into these crocs because there is just enough room for her foot.  She likes them a lot!!

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on April 5, 2014"
"
The comfort level is most important to me
",anonymous,5.0 out of 5 stars,"

  I like the roominess. The crocs are my most comfortable shoes. I do not like the “spikes” inside. They feel a bit like needles initially, but they wear down after a short time.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on April 10, 2019"
"
Great buy!
",Papa Bear,5.0 out of 5 stars,"

  My wife loves it and it fits great!

",Size: 8 Women/6 MenColor: Neon Purple,,"Reviewed in the United States on December 23, 2020"
"
Love
",Taryn D.,5.0 out of 5 stars,"

  My first crocs purchase and I am slightly ashamed to say I fell in love. They are so very comfortable and easy to slide on between horse riding and traveling around. I'll be making another purchase soon

",Size: 10 Women/8 MenColor: Melon,,"Reviewed in the United States on June 3, 2020"
"
Run big so order accordingly.
",CSB,5.0 out of 5 stars,"

  Most comfortable shoes ever. I have a heel spur and torn tendons. Only shoe that doesn’t hurt. I wear a 9 1/2 in most shoes. Purchased 9 and they are perfect. So they do run big.

",Size: 9 Women/7 MenColor: Chocolate,,"Reviewed in the United States on March 19, 2019"
"
Recommend
",Ashley,5.0 out of 5 stars,"

  Super comfy! I’ve always wanted a pair of Crocs due to the ease of putting them on. I’m glad I got these, they fit true to size and fit perfectly.

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on December 14, 2020"
"
Crocs are LIFE
",Hunter Leonard,5.0 out of 5 stars,"

  Absolutely LOVE my big, bright orange crocs!! I also got a pair for my sister in law too and she absolutely loves them too!!(I ordered us both a size up and they're a bit big, if I would've just ordered our regular shoe size, they would've fit perf)

",Size: 9 Women/7 MenColor: Tangerine,,"Reviewed in the United States on December 18, 2018"
"
crocs
",Amazon Customer,5.0 out of 5 stars,"

  it has a weird texture on the sole there something pointy but it doesnt hurt it almost massaged your feet

",,,"Reviewed in the United States on April 15, 2020"
"
Comfort
",D. K. King,5.0 out of 5 stars,"

  She loves the color and comfort!!!

",Size: 10 Women/8 MenColor: Khaki,,"Reviewed in the United States on December 20, 2020"
"
Crocs are great for work.
",bargainhunter,5.0 out of 5 stars,"

  I work in a hospital and these are great and comfortable. The best thing is that my feet breathe and don't get smelly like a canvas or leather lace up or even slip on do. I have a box full of other canvas/leather lace ups that degrade inside over time as well as slip on famous brands that have now become my garden shoes as I can't wear them anymore for daily work as they wore out. Another thing is that you can wash crocs and these don't lose shape or fall apart inside.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on July 28, 2013"
"
Good product
",Amazon Customer,5.0 out of 5 stars,"

  Bought these for my wife she loved them and wears them everywhere. So far they are good

",Size: 9 Women/7 MenColor: Neon Purple,,"Reviewed in the United States on August 7, 2020"
"
Crocs - of course they're great
",hjdornor,4.0 out of 5 stars,"

  Just a little too big.  The only thing I don't like about crocs is the size you need depends on the style.  I ordered the same size as other crocs I have but these are bigger.  I guess you really should to go through croc's website to check they're information on sizing of a particular style and then order where ever you want.  These will fit great with socks, but are loose without.  For wet summer weather, I guess I'll just slosh around a bit.  Love the color of these blue crocs, almost matches jeans exactly.

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on June 13, 2013"
"
Size up if using ankle strap
",Shopinformed,4.0 out of 5 stars,"

  I usually wear women’s sz 8.5-9. Got these in sz 9 and too small if I want to use ankle strap.

",Size: 9 Women/7 MenColor: Lavender,,"Reviewed in the United States on May 18, 2020"
"
Great, Had to size up
",Mya N,5.0 out of 5 stars,"

  Love these shoes comfortable to slip on and go. I originally ordered these in a 9 W because that’s my normal size but my foot sat right up against the edge and if I wore the strap my toes popped out the front so I had to size up to a 10. Without the heel strap they are loose but when it’s on it perfect

",Size: 10 Women/8 MenColor: White,,"Reviewed in the United States on February 21, 2020"
"
Love Crocs
",Naomi,5.0 out of 5 stars,"

  Comfortable but a little on the larger side

",Size: 13 Women/11 MenColor: Lemon,,"Reviewed in the United States on November 10, 2020"
"
Love these shoes
",Nelly Peters,5.0 out of 5 stars,"

  Love these shoes. Would recommend to everyone.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on October 10, 2020"
"
CROCS made my feet happy
",Hello kitty penu,5.0 out of 5 stars,"

  I love Crocs and was unable to find the white ones anywhere so happy to have found them here on Amazon. These are the most comfortable shoes ever! These are the ""classic"" which have the holes for ventilation a must if you have sweaty feet or have ever suffered from athletes feet or a fungal infection. I am happy to report I no longer suffer from a fungal infection with over the counter topical fungi care and Crocs my feet are ready for summer!!

",Size: 10 Women/8 MenColor: White,,"Reviewed in the United States on February 3, 2014"
"
Comfortable and convenient
",Nannette W.,5.0 out of 5 stars,"

  I bought these shoes because they were my school's color... but now,  I wear them just because I love them!! I bought Army green ones too!

",Size: 11 Women/9 MenColor: Neon Purple,,"Reviewed in the United States on October 26, 2019"
"
As Expected (which is great)
",Bill Bigsby,5.0 out of 5 stars,"

  Come on they are Clogs and they work great. Awesome quality! They seem bomb proof to me. I owned and used a pair of Clog ""knock-offs"" for a year and a half, and destroyed. I think I used them with holes in the bottom for at least half the time. So these seem like an amazing product. Just wish I would have come up with this idea.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on December 1, 2016"
"
comfortable, stable shoe.
",sharon g,4.0 out of 5 stars,"

  This is my third pair of crocs in this open style, and I like them very much. I use two canes or a walker for balance due to a bad R hip and the wide soles on these shoes help in that regard. Also, I like the way the heel strap can be pushed toward the front to turn these shoes into slup-ons. My only problem with them is the slant at the back of the heel. If I'm on a slight incline, I must the careful not to lean back too far.

",Size: 9 Women/7 MenColor: Khaki,,"Reviewed in the United States on September 11, 2015"
"
Young girls love these
",Kindle Customer,5.0 out of 5 stars,"

  I bought this for my granddaughter for Christmas. So as for the fit I can't give a review. I know she will love them.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on December 10, 2019"
"
Well described
",Rc3,5.0 out of 5 stars,"

  My daughter  loves them

",Size: 9 Women/7 MenColor: Bright Cobalt,One person found this helpful,"Reviewed in the United States on January 13, 2020"
"
Comfortable, easy on/off
",EdieTN50,5.0 out of 5 stars,"

  These clogs are comfortable and look nice also.  I wear them every day.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on June 23, 2020"
"
Typical Crocs quality but smaller in size.
",Amy,4.0 out of 5 stars,"

  The newly purchased crocs (blue) are visibly smaller than my old crocs (purple) that are the same size and style. Are they making them smaller now or did my old ones stretch with wear? Luckily, the new ones still fit but not as loose as I would like. Otherwise, quality and features appear to be the same as always, which is good and should last for years.

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on August 5, 2020"
"
Once you croc you can’t go back!!
",Karina Zaragoza,5.0 out of 5 stars,"

  All I have to say is wow!!!! These are my first crocs ever and Im hooked! I went from having zero to 4 pairs in one week 😂. These are great, true to size I orders a women’s size 9, I went up half a size since I wear 8 1/2 and these fit perfectly. I have become a true croc advocate.

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on May 2, 2020"
"
Your feet will thank you
",CK,5.0 out of 5 stars,"

  This is my 4th pair of crocs through the years. They ain’t pretty but they sure are comfy. My street shoe is a 1/2 size, so I size down to the nearest full size for crocs and it’s a good fit for me

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on December 25, 2020"
"
LOVE them just as I do all of my Croc ...
",Fran Kelly,5.0 out of 5 stars,"

  Unfortunately I paid attention to all the reviews that said to order ""up"" a size. Well for me, that was way off.  I returned these today and ordered and already received a replacement pair in my usual and correct size; a woman's size 7.  LOVE them just as I do all of my Croc sandals.

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on August 23, 2017"
"
Worth the money. Husband and son loved them
",Katie,5.0 out of 5 stars,"

  Good for the money. Also they appear to last for a long time. Size is right. Very comfortable

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on March 21, 2020"
"
Never too old for Crocs
",FlamingoAngie,5.0 out of 5 stars,"

  I haven’t worn Crocs in years and they are comfier than I remember. I may be picked on amongst my peers for wearing them, but all the kids in my life think I’m pretty cool! I need more!

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on September 14, 2020"
"
Great product
",Fred Kwant,5.0 out of 5 stars,"

  Fits great and very comfortable

",Size: 14 Women/12 MenColor: Bright Cobalt,,"Reviewed in the United States on December 6, 2020"
"
Same Old Crocs
",Solar Powered,5.0 out of 5 stars,"

  The ugliest shoes, but really practical for camping, especially for a Boy Scout. Lightweight, dry quickly, can wear with or without socks. Perfect shower and campsite shoes. Roomy (and airy) for after the hiking boots come off.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on July 9, 2018"
"
True to size
",L. Rose,5.0 out of 5 stars,"

  These are great fitting. My husband loves them.

",Size: 17 Women/15 MenColor: Black,,"Reviewed in the United States on October 2, 2020"
"
Great Christmas gift!
",Azalee M. Scofield,5.0 out of 5 stars,"

  I bought these for my Grandaughter for Christmas, she was so excited when she opened the gift.  She immediately put them on and loved them she wore them the next day to her basketball game.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on January 21, 2019"
"
Size
",Augustin,4.0 out of 5 stars,"

  Comfy as all heck, was recommended to order a size up. Being a size 10.5 I figured an 11 would suffice, when foot is placed the furthest there is a space of half an inch give or take. Having my feet would Def allow the croc to slide off if it wasn't for the strap that Converts the croc into AWD. Overall comfortable, go to footwear for a chill day.

",Size: 13 Women/11 MenColor: Khaki,,"Reviewed in the United States on June 23, 2020"
"
Super comfortable and great for yard work!
",V. Alston,5.0 out of 5 stars,"

  Bought these for my husband who was skeptical about wearing a non-traditional looking shoe, even just for garden work. He's 74 and absolutely LOVES these.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on June 26, 2019"
"
... daughter and her friends have decided that crocs are cool again. She wears them with elite socks and ...
",Amazon Customer,5.0 out of 5 stars,"

  My daughter and her friends have decided that crocs are cool again. She wears them with elite socks and loves the white crocs with black socks.They are easy to put on and take off and I can put them in the top dishwasher rack to wash with no problem. The shipping was fast. I mean SUPER FAST. They got to me the day that I ordered them. The price was better than any other place I have found and yes, I researched. Thanks!

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on June 8, 2016"
"
Definitely buy
",nora,5.0 out of 5 stars,"

  Everything fits perfectly. Sometimes I’m in between sizes so I bought the 7s women anyway even was iffy because of some of the reviews but I love them. I have an extra bone in one on my right foot and the arch support helps SO much. Definitely recommend if you have foot pain!!!! And they never go out of style ;)

",Size: 7 Women/5 MenColor: Ballerina Pink,,"Reviewed in the United States on October 30, 2020"
"
Great!
",Jeff C.,5.0 out of 5 stars,"

  These are the first pair of crocs that I purchased and they feel great on my feet.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on July 30, 2020"
"
Cannot find locally
",Hal Brodsky,5.0 out of 5 stars,"

  Crocs have become difficult to find locally and after a few years mine became slick on the bottom and dangerous to walk in on wet surfaces.  I fell twice stepping on painted parking lines on wet days.  I was happy to find a new pair on Amazon at a good price.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on January 28, 2018"
"
Good Product
",Lynn M. DeGrado,5.0 out of 5 stars,"

  Crocs can't be beat for a casual slip-on shoe when you need something to put on in a hurry.

",Size: 9 Women/7 MenColor: Cantaloupe,,"Reviewed in the United States on December 22, 2020"
"
Very comfortable Crocs
",JZ,4.0 out of 5 stars,"

  Color SkyBlue was true, Light Weight , Fun to wear. Bought another pair in different color

",Size: 7 Women/5 MenColor: Chambray Blue,,"Reviewed in the United States on June 15, 2020"
"
Perfect slipons
",Flower Freek,5.0 out of 5 stars,"

  I'm an 8.5 4E and these are 9.  They are perfect.

",Size: 9 Women/7 MenColor: Lavender,,"Reviewed in the United States on September 21, 2020"
"
Super comfortable!
",D. Wenninger,5.0 out of 5 stars,"

  Love these things!  Great cushioning, super comfortable.  Wear them inside and out.  The wife was right!  Once again!  LOL

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in the United States on October 29, 2020"
"
Perfect!
",Little Gee,5.0 out of 5 stars,"

  Just got them today.  I put them on as soon as I cleaned them.  I love them!

",Size: 9 Women/7 MenColor: Neon Purple,,"Reviewed in the United States on June 4, 2020"
"
Matches everything
",Denise,5.0 out of 5 stars,"

  These are my daughters all time favorites. She wears them daily.

",Size: 10 Women/8 MenColor: White,,"Reviewed in the United States on July 18, 2020"
"
Mens & Womens sizes are not inter-exchangeable
",Gayle,5.0 out of 5 stars,"

  I have a pair of pink, week later ordered blue, but, they are much wider

",Size: 8 Women/6 MenColor: Bright Cobalt,,"Reviewed in the United States on June 13, 2020"
"
Very comfortable shoe, especially for standing at my sit-stand desk.
",Gadget Groupie,5.0 out of 5 stars,"

  I got rid of my ergo mat at my standing desk (I'm a telecommuter so no dress code issues at home) after discovering Crocs (and their knockoffs). These are nice and comfy. Love the neutral navy color. Fit was as expected, wider on my foot since unisex, but as advertised and ok since I wear with socks.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on June 30, 2018"
"
Lightweight
",Mrs. Gray,5.0 out of 5 stars,"

  Exactly what I expected. Lightweight and fits perfect

",Size: 6 Women/4 MenColor: Army Green,,"Reviewed in the United States on September 3, 2020"
"
So comfortable
",Zeicha,5.0 out of 5 stars,"

  Best slide on for a busy teen, he loves them and are his go to shoes.

",Size: 13 Women/11 MenColor: White,,"Reviewed in the United States on July 7, 2020"
"
Crocs Rock
",G. Anne Siggins,5.0 out of 5 stars,"

  Great fit and color. Fast shipping

",Size: 11 Women/9 MenColor: Khaki,One person found this helpful,"Reviewed in the United States on November 28, 2020"
"
Quite Comfy!
",Nelson A. Davino,5.0 out of 5 stars,"

  I wanted something for mowing the lawn and washing the truck. These are super comfy and very grippy. I wear a US 10 in every other shoe, but a US 9 in Crocs.

",Size: 11 Women/9 MenColor: Bright Cobalt,,"Reviewed in the United States on October 20, 2019"
"
I’m gonna buy again
",Brenda Guerrero,5.0 out of 5 stars,"

  They fit so good and are very comfortable and soft

",Size: 9 Women/7 MenColor: Electric Pink,2 people found this helpful,"Reviewed in the United States on June 1, 2020"
"
Comfort
",Cinturn,5.0 out of 5 stars,"

  This was a gift for my husband and he really like them.

",Size: 10 Women/8 MenColor: Army Green,,"Reviewed in the United States on October 27, 2020"
"
A classic ugly comfy shoe!
",George Sand,5.0 out of 5 stars,"

  Crocs are ugly as hell but are the best all day kick arounds available. These are my house shoes, my gardening shoes, and my take out the trash shoes. No support but lots of cushy comfort if you stand all day. Easy to wash. This is about my 5th pair and I can tell you that they last a long time before stretching out or otherwise becoming un-wearable. Crocs rock!

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on April 23, 2016"
"
Networth the price
",Adello,4.0 out of 5 stars,"

  They changed the material to a different one that feels much different than my old crocs

",Size: 13 Women/11 MenColor: Slate Grey,,"Reviewed in the United States on September 25, 2020"
"
... and crocs are the only shoe I could tolerate comfortably until the swelling left my foot
",laundry fairy,5.0 out of 5 stars,"

  Had/have plantar fasciitis and crocs are the only shoe I could tolerate comfortably until the swelling left my foot. On days when it is aggravated again, revert from shoes with a support insert back to my crocs.  I have also given up my faithful slippers and use only crocs as my slippers when in the house. Their arch support ""for me"" is perfect and my foot doc agreed that they are pretty good for that type footwear.  The half price sale amazon had was the perfect time to buy a couple more pairs.

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on May 25, 2015"
"
Not my First pair
",Rick,5.0 out of 5 stars,"

  Could it have more of an arch support? Yep, Could they fit a little better? YepBut darn it I enjoy my Crocs and it wont be my last pair.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on August 13, 2019"
"
Great for plantar fasciitis!
",Laura R. Browne,5.0 out of 5 stars,"

  I wear these around the house, because we have hard flooring. My plantar fasciitis makes it difficult to stand for long periods of time without shoes, but we prefer not to wear shoes in the house😉 Soooo someone suggested trying out Crocs as my 'house shoes'. Genius! I wear them ALL the time.

",Size: 9 Women/7 MenColor: Slate Grey,,"Reviewed in the United States on March 1, 2019"
"
Comfy Crocs!
",Eli,5.0 out of 5 stars,"

  Bought these for my mom and I tried them on before giving them to her, now I'm considering buying some for myself! They may not be the most attractive shoe, but boy are they comfy. We both are size 6 or 6.5. Got size 6 and it fits just right!

",Size: 6 Women/4 MenColor: Lemon,,"Reviewed in the United States on June 15, 2020"
"
Comy and warm
",ShinWoo,4.0 out of 5 stars,"

  Comfy and warm great fall/winter slippers. Not sure if these would be great for the summer though..

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on February 23, 2020"
"
Great shoes for the pool or beach
",Dana Viswanathan,5.0 out of 5 stars,"

  Shoes are great for beach, pool, or gardening.  If you have narrow feet, I would not recommend.

",Size: 6 Women/4 MenColor: Black,,"Reviewed in the United States on August 24, 2020"
"
A great purchase, well worth the price
",Walid,5.0 out of 5 stars,"

  Lightweight, comfortable, does not slip around when walking, airy. A surprising value despite the dorky looks

",Size: 14 Women/12 MenColor: Chocolate,,"Reviewed in the United States on February 1, 2020"
"
Bigfoot
",heather b ortega,5.0 out of 5 stars,"

  My kid had extremely large wide feet. These are perfect!

",Size: 15 Women/13 MenColor: Navy,,"Reviewed in the United States on September 14, 2020"
"
Perfect
",carolynne,5.0 out of 5 stars,"

  I love these crocs!!  I have plantar fasciitis and these are amazing!

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on August 14, 2020"
"
Great daily run-around shoes... Buy one size larger than normal
",It's That Guy Phil,5.0 out of 5 stars,"

  I always hated Crocs... until I got my first pair, and now use them almost exclusively. The lazy person's daily shoe. LOL!!One thing though... Buy them one size larger than you need. I wear a 15 and learned I had to order a 16 to fit well on my feet.

",Size: 18 Women/16 MenColor: Black,,"Reviewed in the United States on February 1, 2018"
"
fits fine - but watch the temp
",Amazon Customer,4.0 out of 5 stars,"

  i have had crocs before, so knew what to expect.  this pair is indeed standard, fulfilling my expectations.  word of warning about crocs in general.  do NOT leave them in a hot car.  they shrink about 2-3 sizes when overheated.

",Size: 13 Women/11 MenColor: Khaki,One person found this helpful,"Reviewed in the United States on August 7, 2017"
"
Crocs you can rock w/ socks
","Jeffery, Mike & Holly",5.0 out of 5 stars,"

  So they are crocs.  Exactly what you've seen before on other people.

",Size: 15 Women/13 MenColor: Slate Grey,,"Reviewed in the United States on September 27, 2020"
"
Great shoes!
",Schnauzer Mom,5.0 out of 5 stars,"

  For someone who likes slides, these shoes are great to use for a variety of things.  Highly recommend.

",Size: 11 Women/9 MenColor: Slate Grey,,"Reviewed in the United States on January 27, 2020"
"
Love them
",Stefanie Bragg,5.0 out of 5 stars,"

  Love them. New work shoes. Give showers all day. And they're amazing

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on July 10, 2020"
"
Back packing camp shoes
",James Muller,5.0 out of 5 stars,"

  So my cheaper camp shoes busted out after a year. Everyone I know uses these, so I thought I would jump on the band wagon. They are comfortable and easy to slip on. Sturdy feel.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on March 4, 2019"
"
Don't leave them out in the heat (they shrink )
",Jason,4.0 out of 5 stars,"

  They were a gift . There were on complaints.

",Size: 7 Women/5 MenColor: Garnet,,"Reviewed in the United States on October 6, 2020"
"
These are great for running in & out of the house
",nja,5.0 out of 5 stars,"

  Thought they were a little tight compared to my current pair but realized I had been wearing them 2 years & they had probably stretched a bit.  These are great for running in & out of the house, easy to slip on & off, even wore a pair when I was hiking a groomed trail.

",,One person found this helpful,"Reviewed in the United States on January 21, 2017"
"
Good for Camping
",Zachary Warren,4.0 out of 5 stars,"

  I bought this for when going hiking, or back packing. I was looking for something that was light weight but water proof that i could use around camp after hiking all day. This allows my feet to air out and no be stuck in my hiking boots while around the fire and camp site. They seem to run about 1 or 1.5 size too big. They fit inside of each other so they make for easy packing in a back pack.

",Size: 13Color: Black,One person found this helpful,"Reviewed in the United States on November 23, 2014"
"
Basic and perfect
",Kirsten SH,5.0 out of 5 stars,"

  Bought these for my teenage daughter and was kind of surprised they are popular again with the high schoolers.  But it is a great shoe for wearing before and after sports, and the support is great for weary feet.  They are roomy enough to wear with bulky sports socks, easy to slip on and off, and when they get muddy just hose 'em off!  Perfect!  Can't go wrong with this basic Croc.

",,,"Reviewed in the United States on November 16, 2015"
"
Bright color, super comfy
",Kate,5.0 out of 5 stars,"

  Love these! Color is so vibrant! Order down if you’re a half size, but I’m not so these fit perfectly on me. Easy to wear and super comfy.

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on July 12, 2020"
"
Husband loved these shoes for the Army!
",Bridget,5.0 out of 5 stars,"

  Husband loooved these shoes! He used it during Army training when he needed to shower and before bed. When he was done training, he loved it so much he would wear them outside as everyday shoes. My husband is 28 years old, usually wears Sperrys and basketball shoes so this tells you a lot about how comfortable these shoes were and how much he loved these shoes. I almost thought of buying a pair for myself =D

",Size: 14 Women/12 MenColor: Chocolate,,"Reviewed in the United States on October 2, 2017"
"
Comfortable
",Marilyn Wood,5.0 out of 5 stars,"

  I gave these as gifts to my son and grandson.  They wear them constantly so I assume they must wear great.

",Size: 12 Women/10 MenColor: Slate Grey,,"Reviewed in the United States on February 3, 2020"
"
As expected
",Brook Bees,5.0 out of 5 stars,"

  Order arrived early. Crocs are wide as expected and great for around the house or to the lake.

",,,"Reviewed in the United States on July 20, 2020"
"
Multipurpose shoe
",Steven glasford,5.0 out of 5 stars,"

  Good in the water, hiking, on rocks, etc. Easy to slip on and doesn't fall off. Lasts ~2 years of daily use. Superior to ordinary shoes. Comfortable. So ugly its fashionable.

",Size: 13 Women/11 MenColor: Cantaloupe,,"Reviewed in the United States on October 17, 2020"
"
Second pair
",Aventurera ,5.0 out of 5 stars,"

  This is the second pair of black crocs I’ve ordered.  I love them.  I also have a purple pair.

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on March 3, 2020"
"
Love crocs!!!
",Faithful Reader,5.0 out of 5 stars,"

  I love my crocs! They are very comfortable, true to size and fit. This is a very convenient shoe.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on February 28, 2020"
"
Super comfy!
",Amazon Customer,5.0 out of 5 stars,"

  I love these! I have 5 pairs now because I love the comfort and convenience!

",Size: 6 Women/4 MenColor: Neon Purple,,"Reviewed in the United States on June 22, 2020"
"
Great price for Crocs quality
",Ess-hem,5.0 out of 5 stars,"

  Paid $24.83 for a black pair that arrived within 2 days, in a factory Crocs plastic “ziplock” bag. Quality is impeccable. Couldn’t be happier!

",Size: 13 Women/11 MenColor: Black,One person found this helpful,"Reviewed in the United States on October 7, 2018"
"
GOOD DEAL CHEAP PRICE
",Gigi ,5.0 out of 5 stars,"

  Got this for such a good price, normally they're $45 on the crocs site! Def worth your money, comfort over style for me especially when i'm at work. They really arent that ugly tho lol!

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on July 20, 2020"
"
Well made and comfortable.
",Kelly S.,5.0 out of 5 stars,"

  Well made, fit true to size. My boyfriend loves them. Says they are so comfortable. Definitely would recommend these.

",Size: 11 Women/9 MenColor: Lemon,,"Reviewed in the United States on January 1, 2020"
"
I normally wear a size 8 1/2 and went by ...
",Amazon Customer,4.0 out of 5 stars,"

  I normally wear a size 8 1/2 and went by the recommendation to order size down on half sizes. The size 8 arrived and were very snug, I exchanged for a 9. Now I have to wait for my size 9s to arrive so I can wear them, I'm anxiously awaiting there arrival.

",Size: 8 Women/6 MenColor: Navy,One person found this helpful,"Reviewed in the United States on September 27, 2018"
"
Get one size bigger
",BETH,4.0 out of 5 stars,"

  Go one size up. My daughter wears a size 7 and it was too small. Had to get 8. Other than that no issues with it, pretty comfy

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on February 9, 2020"
"
What a Croc!!!
",xnyrnkc,5.0 out of 5 stars,"

  Crocs are crocs!!! Great for wearing around the house and in the garden.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on June 13, 2020"
"
Nice nice nice nice
",Jason C.,5.0 out of 5 stars,"

  Hard to find yellow, fit great with no issues and a half the price of retail stores, well done seller

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in the United States on January 30, 2020"
